Id	Name	Level[1]	Level[2]	Level[3]	Level[4]	Level[5]	Level[6]	Level[7]	Level[8]	Level[9]	Level[10]	Level[11]	Level[12]	Level[13]	Level[14]	Level[15]	Level[16]	Level[17]	Level[18]	Level[19]	Level[20]	Level[21]	Level[22]	Level[23]	Level[24]	Level[25]	Level[26]	Level[27]	Level[28]	Level[29]	Level[30]	Level[31]	Level[32]	Level[33]	Level[34]	Level[35]
907001	ChangeTimeScale	0|4|0|2																																		
907002	ChangeTimeScale	0|4|0|2																																		
907003	ChangeTimeScale	0|4|0|2																																		
907004	ChangeTimeScale	0|3|0|2																																		
907005	ChangeTimeScale	0|3|0|2																																		
907006	ChangeTimeScale	0|3|0|1																																		
907007	ChangeTimeScale	0|4|0|2																																		
907008	ChangeTimeScale	0|4|0|2																																		
907009	ChangeTimeScale	0|2|0|1																																		
907010	ChangeTimeScale	0|2|0|1																																		
907011	ChangeTimeScale	0|2|0|1																																		
907012	ChangeTimeScale	0|2|0|1																																		
907013	ChangeTimeScale	0|2|0|1																																		
907014	ChangeTimeScale	0|2|0|1																																		
907015	AddBuff	907015																																		
907015000	AddBehavior	907015																																		
907016	DragNpc	1|1|5.3|00.5																																		
907017	AddBuff	907017																																		
907017000	AddProtector	31|1|1|500|0																																		
907019	ChangeTimeScale	0|4|0|2																																		
907020	AddBuff	907020																																		
907020000	AddBehavior	907020																																		
907021	AddBuff	907021																																		
907021000	AddBehavior	907021																																		
907022	AddBuff	907022																																		
907022000	AddBehavior	907022																																		
907023	AddBuff	907023																																		
907023000	HideJoint	Me1ZhizunMd000001																																		
907024	AddBuff	907024																																		
907025	AddBuff	907025																																		
907026	AddBuff	907026																																		
907026000	HideJoint	Me1ZhizunMd000001body01																																		
907027	AddBuff	907027																																		
907027000	HideJoint	Me1ZhizunMd000001body02																																		
907028	AddBuff	907028																																		
907028000	AddBehavior	907028																																		
907029	AddBuff	907029																																		
907029000	ChangeTimeScale	0|6|0|0																																		
907030	AddBuff	907030																																		
907030000	AddNpcState	21																																		
907031	AddBuff	907031																																		
907031000	AddBehavior	907031																																		
907032	AddBuff	907032																																		
907032000	AddBehavior	907032																																		
907033	AddBuff	907033																																		
907033000	AddBehavior	907033																																		
907034	AddBuff	907034																																		
907034000	AddNpcState	1																																		
907035	AddBuff	907035																																		
907035000	AddBehavior	907035																																		
907036	AddBuff	907036																																		
907036000	AddBehavior	907036																																		
907037	AddBuff	907037																																		
907037000	AddBehavior	907037																																		
907038	AddBuff	907038																																		
907038000	AddBehavior	907038																																		
907039	AddBuff	907039																																		
907039000	AddNpcState	1																																		
907040	AddBuff	907040																																		
907041	DragNpc	1|1|4|00.5																																		
907042	AddBuff	907042																																		
907042000	ChangeTimeScale	00.5|4|0|2																																		
907050	ShakeCamera	4|00.12|-00.3|20|00.4|1																																		
907051	ShakeCamera	5|00.15|-00.3|20|00.4|1																																		
907052	ShakeCamera	1|00.025|0|10|00.4|1																																		
907053	ShakeAllCamera	2|00.3|-00.5|20|00.9|1																																		
907054	ShakeCamera	6|00.25|-00.8|20|00.2|1																																		
907055	ShakeCamera	6|00.3|-00.8|20|00.3|1																																		
907096	AddBuff	907096																																		
907096000	DoNpcToNpcTimeLine	Battle04|0|0																																		
907097	AddBuff	907097																																		
907097000	AddBehavior	907097																																		
907098	AddBuff	907098																																		
907098000	AddBehavior	907098																																		
907099	AddBuff	907099																																		
907099000	AddBehavior	907099																																		
