Id	Name	Level[1]	Level[2]	Level[3]	Level[4]	Level[5]	Level[6]	Level[7]	Level[8]	Level[9]	Level[10]	Level[11]	Level[12]	Level[13]	Level[14]	Level[15]	Level[16]	Level[17]	Level[18]	Level[19]	Level[20]	Level[21]	Level[22]	Level[23]	Level[24]	Level[25]	Level[26]	Level[27]	Level[28]	Level[29]	Level[30]	Level[31]	Level[32]	Level[33]	Level[34]	Level[35]
904501	AddBuff	904501																																		
904501000	AddBehavior	904501																																		
904502	DragNpc	2|1|60|0																																		
904503	AddBuff	904503																																		
904504	AddBuff	904504																																		
904504000	AddBehavior	904504																																		
904505	AddBuff	904505																																		
904505000	AddBehavior	904505																																		
904506	AddBuff	904506																																		
904506000	AddBehavior	904506																																		
904507	AddBuff	904507																																		
904507000	RemoveBuff	904506|																																		
904508	DragNpc	1|1|1000|0																																		
904509	AddBuff	904509																																		
904509000	AddBehavior	904509																																		
904510	AddBuff	904510																																		
904510000	AddBehavior	904510																																		
904511	AddBuff	904511																																		
904512	AddBuff	904512																																		
904513	AddBuff	904513																																		
904513000	AddTimeScaleBuff	0																																		
904514	AddBuff	904514																																		
904514000	RemoveBuff	904513|																																		
904515	AddBuff	904515																																		
904515000	AddNpcState	23																																		
904516	AddBuff	904516																																		
904516000	RemoveBuff	904509|																																		
904517	AddBuff	904517																																		
904517000	RemoveBuff	904501|																																		
904518	AddBuff	904518																																		
904518000	RemoveBuff	904505|																																		
904519	AddBuff	904519																																		
904520	AddBuff	904520																																		
904521	RemoveBuff	904520|																																		
904522	ShakeCamera	2|00.35|-1|10|00.25|0																																		
904523	ShakeCamera	2|00.35|-1|10|00.35|0																																		
904524	ShakeCamera	2|00.3|-1|10|00.2|0																																		
904525	ShakeCamera	2|00.35|-1|10|00.35|0																																		
904526	ShakeCamera	2|00.35|-1|10|00.35|0																																		
904527	ShakeCamera	2|00.35|-1|10|00.35|0																																		
904528	ShakeAllCamera	2|00.6|-1|10|00.35|0																																		
904529	RemoveBuff	904512|																																		
904530	AddBuff	904530																																		
904530000	AddBehavior	904530																																		
904531	AddBuff	904531																																		
904531000	AddBehavior	904531																																		
904532	AddBuff	904532																																		
904532000	AddBehavior	904532																																		
904533	AddBuff	904533																																		
904533000	AddBehavior	904533																																		
904534	HideJoint	Me1BioMd005010WeaponL																																		
904535	AddBuff	904535																																		
904535000	AddBehavior	904535																																		
904536	AddBuff	904536																																		
904536000	AddBehavior	904536																																		
904537	AddBuff	904537																																		
904537000	AddBehavior	904537																																		
904538	AddBuff	904538																																		
904538000	AddBehavior	904538																																		
904550	AddBuff	904550																																		
904550000	AddBehavior	904550																																		
904551	AddBuff	904551																																		
904551000	AddBehavior	904551																																		
904552	AddBuff	904552																																		
904552000	ChangeAttribValue	3|500|5000																																		
904553	AddBuff	904553																																		
904553000	ChangeAttribValue	4|500|5000																																		
904554	AddBuff	904554																																		
904554000	AddBehavior	904554																																		
904555	AddBuff	904555																																		
904555000	RemoveBuff	904552|																																		
904556	AddBuff	904556																																		
904556000	RemoveBuff	904553|																																		
904557	AddBuff	904557																																		
904557000	RemoveBuff	904554|																																		
904558	AddBuff	904558																																		
904558000	RemoveBuff	904551|																																		
904559	AddBuff	904559																																		
904559000	AddBehavior	904559																																		
904560	AddBuff	904560																																		
904560000	AddBehavior	904560																																		
904561	AddBuff	904561																																		
904562	AddBuff	904562																																		
904562000	SetCameraRotation	8|-12|0|00.3|||																																		
904563	AddBuff	904563																																		
904563000	SetCameraPosition	1|1|-4|00.3|																																		
904564	AddBuff	904564																																		
904564000	AddBehavior	904564																																		
904565	AddBuff	904565																																		
904565000	PlayCameraTrackOnAllClients	Me1JidijibingMd000001Win|0|0																																		
904566	ChangeTimeScale	0|4|0|3																																		
904567	AddBuff	904567																																		
904567000	AddBehavior	904567																																		
904568	AddBuff	904568																																		
904568000	RemoveBuff	904567|																																		
904569	AddAttribValue	55|-17|0																																		
904570	AddBuff	904570																																		
904570000	AddBehavior	904570																																		
904571	AddBuff	904571																																		
904571000	AddBehavior	904571																																		
904572	AddBuff	904572																																		
904572000	PlayCameraTrackOnAllClients	Me1JidijibingMd000001Born2||																																		
904573	AddBuff	904573																																		
904573000	AddBehavior	904573																																		
904574	RemoveBuff	904573|																																		
904575	AddBuff	904575																																		
904575000	ChangeAttribAdditive	3|0|2500																																		
904576	AddBuff	904576																																		
904576000	ChangeAttribAdditive	4|0|2500																																		
