Id	Name	Level[1]	Level[2]	Level[3]	Level[4]	Level[5]	Level[6]	Level[7]	Level[8]	Level[9]	Level[10]	Level[11]	Level[12]	Level[13]	Level[14]	Level[15]	Level[16]	Level[17]	Level[18]	Level[19]	Level[20]	Level[21]	Level[22]	Level[23]	Level[24]	Level[25]	Level[26]	Level[27]	Level[28]	Level[29]	Level[30]	Level[31]	Level[32]	Level[33]	Level[34]	Level[35]
113201	Damage	2|0|12000|0|0|0|1|7500																																		
113202	Damage	2|0|24000|0|0|0|1|7500																																		
113203	Damage	2|0|10000|0|0|0|1|7500																																		
113204	Damage	2|0|10000|0|0|0|1|7500																																		
113205	Damage	2|0|24000|0|0|0|1|7500																																		
113206	AddBuff	113206																																		
113206000	ChangeTimeScale	0|3|0|2																																		
113207	AddBuff	113207																																		
113207000	ChangeTimeScale	0|5|0|1																																		
113208	AddBuff	113208																																		
113208000	ChangeTimeScale	0|5|0|2																																		
113209	AddBuff	113209																																		
113209000	ChangeTimeScale	0|7|0|1																																		
113210	Damage	11|0|10000|0|0|0|1|7500																																		
113211	Damage	12|0|15000|0|0|0|1|7500																																		
113212	Damage	13|0|15000|0|0|0|1|7500																																		
113213	Damage	21|0|6000|0|0|0|1|7500																																		
113214	Damage	21|0|15000|0|0|0|1|7500																																		
113215	Damage	22|0|12000|0|0|0|1|7500																																		
113216	Damage	22|0|30000|0|0|0|1|7500																																		
113217	Damage	23|0|18000|0|0|0|1|7500																																		
113218	Damage	23|0|45000|0|0|0|1|7500																																		
113219	Damage	11|0|15000|0|0|0|1|7500																																		
113220	Damage	12|0|30000|0|0|0|1|7500																																		
113221	Damage	13|0|45000|0|0|0|1|7500																																		
113222	AddBuff	113222																																		
113222000	ChangeTimeScale	00.5|3|0|1																																		
113223	AddBuff	113223																																		
113223000	AddNpcState	27																																		
113261	AddBuff	113261																																		
113262	AddBuff	113262																																		
113263	AddBuff	113263																																		
113263000	HideJoint	ModelCase																																		
113264	AddBuff	113264																																		
113264000	HideJoint	WeaponCase1																																		
113265	AddBuff	113265																																		
113266	AddBuff	113266																																		
113266000	AddWeapon	2026003																																		
