Info	Key	X	Y
13011401	PB1	10000	1923
13011401	S1	9983	2545
13011401	B101	10000	3133
13011401	B102	9757	3119
13011401	B103	10243	3128
13011414	PB1	10002	5996
13011414	S1	9991	5475
13011414	B101	9753	4481
13011414	B102	10239	4476
13011414	S2	10007	3921
13011414	B201	10000	3133
13011414	B202	9757	3119
13011414	B203	10243	3128
13011414	S3	9983	2545
13011414	B301	10000	1923
13011414	B302	9689	1733
13011414	B303	10284	1738
13011414	JS	10005	1125
30150122	PB1	10004	1208
30150122	S1	10004	1616
30150122	B101	9665	3053
30150122	B102	10356	3039
30150122	B103	10018	2708
30150122	B201	9665	3055
30150122	B202	10356	3034
30150122	B203	10017	2706
30150122	B301	9668	3055
30150122	B302	10352	3034
30150122	S2	10003	1611
30150122	S3	10003	1615
30150122	B104	10025	3036
30150123	B101	9524	3192
30150123	B102	10006	3196
30150123	B103	10472	3184
30150123	B104	9777	2702
30150123	B105	10231	2694
30150123	B201	9524	3192
30150123	B202	10476	3188
30150123	B203	10018	2863
30150123	PB1	9999	1288
30150123	S1	10000	1833
30150123	S2	10007	1829
10100102	PB1	10046	1137
10100102	S1	9976	2227
10100102	B101	9010	2233
10100102	B102	11024	2217
10100102	B103	11103	1674
10100102	B104	11103	1339
10100102	S2	9994	3208
10100102	B201	9180	2937
10100102	B202	10845	2956
10100102	S3	9991	2949
10100102	B301	9925	4448
10100102	B302	10114	4448
10100102	B303	9712	4631
10100102	B304	10287	4632
10100102	S4	10012	6079
10100102	B401	9177	6742
10100102	B402	10771	6710
10100102	B403	10513	6068
10100102	B404	9494	6096
10100102	End	10052	6501
10100102	CD1	10728	3455
10100102	S201	8985	2941
10100102	S202	11036	2937
10100102	BP2	9998	10915
10100102	S404	9268	6092
30150124	B101	10000	3393
30150124	B102	9350	2663
30150124	B103	10694	2622
30150124	B104	10000	2014
30150124	B105	10000	2622
30150124	PB1	10000	860
30150124	S2	10000	1336
30150124	S1	10000	1330
30150124	B201	10010	2396
30150124	B301	10010	3005
30150124	S3	10007	1329
11100105	PB1	10005	15974
11100105	S1	10001	16929
11100105	B101	11018	17308
11100105	B102	8996	17338
11100105	B103	11009	18081
11100105	B104	8988	18117
11100105	B201	10997	18246
11100105	B202	8990	18229
11100105	B203	11010	18629
11100105	B204	8985	18608
11100105	B301	10993	19052
11100105	B302	8981	18769
11100105	B303	11006	18172
11100105	B304	8981	18374
11100105	HD1	9997	17873
11100105	S13	8990	15712
11100105	S24	10988	19470
10100105	PB1	10007	17590
10100105	S1	10112	16322
10100105	C101	10013	14112
10100105	B101	8960	16513
10100105	B102	11014	16528
10100105	S2	10104	16322
10100105	B201	11054	16473
10100105	B202	8950	16493
10100105	B203	11019	16112
10100105	B204	8974	16097
10100105	S3	10116	16318
10100105	B301	10020	15564
30150121	PB1	10000	1269
30150121	S1	10000	1949
30150121	B101	9546	3269
30150121	B103	9761	2945
30150121	B105	10000	3270
30150121	B104	10220	2941
30150121	B102	10465	3262
30150121	B201	9546	3263
30150121	B202	10464	3263
30150121	B203	9762	2947
30150121	B204	10221	2940
30150121	B205	9999	3270
30150121	B301	9540	3266
30150121	B302	9996	3270
30150121	B303	10464	3260
30150121	S2	10005	1946
30150121	S3	10002	1949
11100104	PB1	9992	10474
11100104	C1	10007	16101
11100104	C101	10013	14112
11100104	L1	10298	17495
11100104	L2	10027	17293
11100104	L3	9967	17581
11100104	G1	10006	9388
11100104	G2	9992	12498
11100104	S1	10016	13187
11100104	B101	11108	14041
11100104	B102	8890	14051
11100104	B103	11108	14453
11100104	B104	8894	14485
11100104	B111	10016	13383
11100104	S2	10016	13868
11100104	B201	11110	14532
11100104	B202	8896	14550
11100104	B203	11113	14954
11100104	B204	8899	14995
11100104	B301	8897	14873
11100104	B302	11110	15242
11100104	B303	11108	14661
11100104	S3	10016	14592
31150005	PB1	10003	14973
31150005	S1	10022	14554
31150005	B101	9777	14270
31150005	B102	10261	14264
31150005	B103	10022	14335
31150005	B104	10028	14115
