Info	Key	X	Y
99920078	PB1	3709	4568
99920078	S1	3719	4351
99920078	S2	3714	4084
99920078	B101	3551	3936
99920078	B102	3857	3931
99920078	B103	3260	4015
99920078	B104	4163	4015
99920078	B201	3729	3596
99920078	B202	3516	3507
99920078	B203	3970	3472
99920078	B204	3733	3349
99920077	PB1	3709	4559
99920077	S1	3713	4148
99920077	B101	3709	3490
10130106	PB1	4025	794
10130106	B101	4018	964
10130106	S1	4002	1156
30090560	PB1	0	0
30090560	PB2	0	0
30090560	PB3	0	0
30090560	B101	0	0
30090560	B102	0	0
30090560	B103	0	0
30090560	B104	0	0
30090560	B105	0	0
30090560	ZX1	0	0
30090560	S1	0	0
99920030	PB1	3748	4641
99920030	S1	3747	4434
99920030	A101	3010	4222
99920030	A102	3011	4149
99920030	A103	3085	4224
99920030	A104	3090	4147
99920030	A201	3327	3898
99920030	A202	3409	3895
99920030	A203	3329	3813
99920030	A204	3409	3813
99920030	A301	3684	3617
99920030	A302	3764	3615
99920030	A304	3686	3531
99920030	A401	4094	3789
99920030	A402	3999	3786
99920030	A403	3997	3898
99920030	A404	4084	3900
99920030	A501	4274	4129
99920030	A502	4276	4198
99920030	A503	4372	4194
99920030	A504	4370	4119
99920030	A601	3003	3646
99920030	A602	3068	3646
99920030	A603	3003	3555
99920030	A604	3082	3552
99920030	A701	4319	3640
99920030	A702	4404	3643
99920030	A703	4327	3558
99920030	A704	4417	3551
99920030	A303	3769	3523
99920053	PB1	3837	1951
99920053	S1	3840	2218
99920053	B101	3636	2614
99920053	B102	4052	2611
99920079	PB1	6868	6765
99920079	S1	6868	6583
99920079	B101	6658	5939
99920079	B102	7050	5939
99920079	B103	6567	5743
99920079	B104	7267	5729
99920079	JS	6994	4958
30140050	PB1	2943	3741
30140050	S1	3247	3745
30140050	B101	3487	3895
30140050	B102	3496	3596
30140050	B103	3632	3840
30140050	B104	3632	3664
30140050	B105	3659	3759
30140050	B106	3519	3750
