Info	Key	X	Y
10020201	PB1	5259	7874
10020201	S1	5249	7386
10020201	B101	5435	6722
10020201	B102	5035	6732
10020201	B103	5103	6381
10020201	B104	5366	6381
10020201	S2	5259	5961
10020201	B201	5259	5073
10020201	B202	4957	5093
10020201	B203	5571	5102
10020201	ST1	5542	7103
10020201	ST2	5220	4673
10020201	CCJT1	0	0
10020201	CCJT2	0	0
12010202	PB1	5191	7724
12010202	S1	5191	8002
12010202	B101	5191	8771
12010202	B102	4837	8586
12010202	B103	5554	8586
12010202	B104	5021	8374
12010202	B105	5334	8381
12010202	JS	5191	8903
30130205	PB1	6548	5632
30130205	S1	6541	5984
30130205	B101	6548	6891
30130205	B102	6291	6905
30130205	B103	6784	6906
30130205	S2	6550	7199
30130205	B201	6467	7985
30130205	B202	6633	7985
30130205	B203	6247	7917
30130205	B204	6872	7912
12020901	PB1	6538	8353
12020901	S1	6548	7717
12020901	B101	6567	6956
12020901	B102	6239	6888
12020901	B103	6914	6869
12020901	S2	6548	7254
12020901	B201	6259	6077
12020901	B202	6783	6087
12020901	B203	6343	5835
12020901	B204	6704	5830
12020901	JS	6565	5282
14020821	PB1	5180	4458
14020821	S1	5186	4989
14020821	S2	5185	5302
14020821	B101	4905	4981
14020821	B102	5451	4986
14020821	B103	5186	4829
14020821	B201	4889	5657
14020821	B202	5447	5666
14020821	B203	5173	5528
14020821	JS	5172	5990
12020701	PB1	5206	3913
12020701	S1	5206	4298
12020701	B101	5190	4754
12020701	B102	4907	4597
12020701	B103	5481	4605
12020701	S2	5198	4503
12020701	B201	4852	5139
12020701	B202	5520	5131
12020701	B203	4993	5351
12020701	B204	5324	5344
12020701	JS	5158	5603
12020702	PB1	5194	6004
12020702	S1	5204	6374
12020702	B101	4937	6867
12020702	B102	5441	6867
12020702	B103	5060	7144
12020702	B104	5256	7134
12020702	JS	5194	7360
12020801	PB1	6550	6004
12020801	S1	6560	6497
12020801	B101	6550	7997
12020801	B102	6283	7761
12020801	B103	6899	7740
12020801	JS	6550	8644
14020823	PB1	5169	5951
14020823	S1	5169	6096
14020823	B101	5188	7151
14020823	B102	4859	6860
14020823	B103	5184	6864
14020823	B104	5497	6864
14020823	JS	5173	7404
14020824	PB1	5191	5958
14020824	S1	5188	6159
14020824	B101	4938	7151
14020824	B102	5404	7166
14020824	B103	5184	6659
14020824	JS	5199	7255
14010312	PB1	5150	6150
14010312	S1	5150	6300
14010312	B101	5150	6600
14010312	B102	5050	6700
14010312	B103	5250	6700
14010312	B104	5150	6800
14010312	JS	5150	7050
11010106	PB1	5189	7032
11010106	S1	5193	6666
11010106	B101	4835	6320
11010106	B102	5560	6325
11010106	B103	4995	6083
11010106	B104	5426	6088
11010106	B105	5202	6286
11010106	RF1	4964	6523
11010106	RF2	5426	6545
11010106	RF3	4831	6825
11010106	RF4	5534	6834
11010106	Tifa1	5473	4447
11010106	Tifa2	5214	5582
11010106	Exit	5580	8023
11010106	Escape1	5488	4962
11010106	Escape2	5120	4823
11010106	V1	4665	5886
14020721	PB1	5201	4269
14020721	S1	5204	4632
14020721	S2	5204	5150
14020721	B101	5204	4963
14020721	B102	4976	4960
14020721	B103	5426	4954
14020721	B201	5197	5708
14020721	B202	4981	5695
14020721	B203	5429	5699
14020721	JS	5217	6086
14020721	CD1	4621	5439
10020104	PB1	6646	4359
10020104	S1	6637	4658
10020104	B101	6450	5235
10020104	B102	6814	5226
10020104	S2	6544	5450
10020104	B201	6544	6316
10020104	B202	6301	6149
10020104	B203	6851	6111
10020104	S3	6553	6857
10020104	B301	6572	7658
10020104	B302	6329	7723
10020104	B303	6805	7714
10020104	JS	6544	8674
10020104	BJP1	7140	6260
10020104	BJP2	7205	8105
10020104	CCJT1	0	0
10020104	CCJT2	0	0
14010211	PB1	5180	4280
14010211	S1	5180	4500
14010211	B101	5180	4900
14010211	B102	4900	4750
14010211	B103	5450	4750
14010211	JS	5180	5500
14010313	PB1	5080	7880
14010313	S1	5100	8100
14010313	S2	5213	8645
14010313	B101	5025	8425
14010313	B102	5250	8425
14010313	B103	4966	8540
14010313	B104	5320	8540
14010313	B201	5222	8966
14010313	B202	5466	8767
14010313	JS	5120	8960
14020723	PB1	5174	4783
14020723	S1	5171	5275
14020723	B101	5178	5755
14020723	JS	5189	6186
14020723	CD1	4613	4667
14020723	B102	5162	5409
14020723	B103	5173	5621
12010201	PB1	6545	6429
12010201	S1	6545	6841
12010201	B101	6390	7191
12010201	B102	6693	7191
12010201	S2	6545	7393
12010201	B201	6551	8100
12010201	B202	6295	8093
12010201	B203	6793	8097
12010201	JS	6541	8591
14020822	PB1	5182	5985
14020822	S1	5184	6108
14020822	B101	5192	7026
14020822	JS	5184	7365
14020822	T101	5191	6653
