Info	Key	X	Y
10100108	PB1	2460	8507
10100108	B101	2910	6895
10100108	S1	2288	7117
10100108	B102	1581	7398
10100108	B103	3117	7408
10100108	S2	2235	6711
10100108	B201	3316	6991
10100108	B202	3366	6375
10100108	S3	2232	4799
10100108	B301	2163	10437
10100108	B302	2325	10431
10100108	B303	2498	3184
10100108	B104	1155	7134
10100108	B203	3366	6080
10100108	B204	3333	6678
10100108	B401	2240	10446
10100108	S4	2257	9573
20010011	PB1	2086	5437
20010011	PB2	2242	5434
20010011	PB3	2398	5434
20010011	B101	2144	6363
20010011	B102	2369	6363
20010011	B103	1697	6145
20010011	B104	2801	6141
20010011	B201	2253	7266
20010011	B202	1857	6987
20010011	B203	1668	7045
20010011	B204	2626	6980
20010011	B205	2793	7038
20010011	B301	2253	8083
20010011	B302	1730	8061
20010011	B303	2743	8057
30150106	PB1	2217	6804
30150106	S1	2222	7666
30150106	B101	1685	8747
30150106	B102	2752	8757
30150106	B201	2413	8296
30150106	B202	2047	8291
30150106	B301	2020	8156
30150106	B302	2449	8156
30150106	B303	2241	8341
30150106	B203	2241	8251
30090501	PB1	2250	1000
30090501	PB2	2400	1000
30090501	PB3	2100	1000
30090501	PB4	2550	1000
30090501	PB5	1950	1000
30090501	S1	2250	1500
30090501	B101	2250	1750
30090501	B102	2400	1750
30090501	B103	2100	1750
30090501	B104	2250	1900
30090501	B105	2400	1900
30090501	B106	2100	1900
30090501	B107	2250	2050
30090501	B108	2400	2050
30090501	B109	2100	2050
30090501	ZX1	2250	1306
30190102	PB1	2048	1080
30190102	PB2	2176	1020
30190102	PB3	2308	1081
30190102	S1	2235	1937
30190102	S2	2240	3301
30190102	S3	2220	4479
30190102	S4	2249	6268
30190102	B101	2240	2222
30190102	B102	1804	2107
30190102	B103	2660	2110
30190102	B201	2232	3648
30190102	B202	1807	3797
30190102	B203	2647	3797
30190102	B301	2227	4688
30190102	B401	2242	6885
30190102	BF1	2237	2394
30190102	BF2	2228	3874
30190102	BF3	2224	4909
30190102	DQ1	2006	4031
30190102	DQ2	2238	4031
30190102	DQ3	2482	4031
30090501	PB1	2250	1000
30090501	PB2	2400	1000
30090501	PB3	2100	1000
30090501	PB4	2550	1000
30090501	PB5	1950	1000
30090501	S1	2250	1500
30090501	B101	2250	1750
30090501	B102	2400	1750
30090501	B103	2100	1750
30090501	B104	2250	1900
30090501	B105	2400	1900
30090501	B106	2100	1900
30090501	B107	2250	2050
30090501	B108	2400	2050
30090501	B109	2100	2050
30090501	ZX1	2250	1306
12100302	PB1	2250	9903
12100302	S1	2250	9683
12100302	B101	2148	9024
12100302	B102	2346	9024
12100302	JS	2250	8838
12100303	PB1	2240	1783
12100303	S1	2240	2085
12100303	B101	2243	2968
12100303	B102	2021	3077
12100303	B103	2473	3077
12100303	B104	1845	3203
12100303	B105	2637	3211
12100303	JS	2243	3601
