Info	Key	X	Y
10110301	PB1	4678	408
10110301	S1	4258	406
10110301	Sneak400101	3761	1287
10110301	Sneak400201	2384	375
10110301	Sneak400102	3755	2488
10110301	Retreat4001	3746	1892
10110301	Sneak400202	1169	399
10110301	Retreat4002	2081	369
10110301	Sneak400301	1147	781
10110301	Sneak400302	1160	2884
10110301	Retreat4003	1141	1778
10110301	Sneak400401	1152	3166
10110301	Sneak400402	2920	3182
10110301	Retreat4004	2281	3287
10110301	Sneak400501	4484	1837
10110301	Sneak400502	4480	2104
10110301	Retreat4005	4198	1821
10110301	Sneak400601	435	1845
10110301	Sneak400602	439	1621
10110301	Retreat4006	435	1735
10110301	Sneak400701	537	3331
10110301	Sneak400702	540	3073
10110301	Retreat4007	441	2434
10110301	Sneak400801	2889	4938
10110301	Sneak400802	2911	6048
10110301	Retreat4008	2901	5487
10110301	Sneak400901	1351	4825
10110301	Sneak400902	2590	4788
10110301	Retreat4009	1996	4809
10110301	Sneak401001	1293	5132
10110301	Sneak401002	1286	6440
10110301	Retreat4010	1301	5757
10110301	Sneak401101	2103	6613
10110301	Sneak401102	2107	6333
10110301	Retreat4011	2103	6901
10110301	Sign01	532	3423
10110301	Sign02	2046	6621
10110301	Sign03	2043	7242
95000132	PB1	4663	397
95000132	S1	4178	408
95000132	Sneak400101	4471	1773
95000132	Sneak400102	4464	1990
95000132	Retreat4001	4457	2143
95000132	Sneak400201	3741	1326
95000132	Sneak400202	3741	2496
95000132	Retreat4002	3748	1945
95000132	Sneak400301	2635	350
95000132	Sneak400302	1143	387
95000132	Retreat4003	1413	376
95000132	Sneak400401	1088	803
95000132	Sneak400402	1141	2746
95000132	Retreat4004	1088	1803
95000132	Sneak400501	433	1790
95000132	Sneak400502	455	1507
95000132	Retreat4005	243	1786
95000132	Sneak400601	1119	3185
95000132	Sneak400602	2839	3198
95000132	Retreat4006	1901	3160
95000132	Sneak400701	532	3536
95000132	Sneak400702	544	3181
95000132	Retreat4007	232	3388
95000132	Sneak400801	1309	4930
95000132	Sneak400802	2911	4922
95000132	Sneak400901	2911	5167
95000132	Sneak400902	2966	6295
95000132	Retreat4008	2112	4863
95000132	Retreat4009	2957	5627
95000132	Sneak401001	912	6037
95000132	Sneak401002	2839	6016
95000132	Retreat4010	2074	6004
95000132	Sneak401101	2061	6626
95000132	Sneak401102	2069	6398
95000132	Retreat4011	2114	7205
95000132	Sign01	0	0
