Key	CellX	CellY	Type	CollisionEffect
VisibleObstacle				0
	101	140
	101	138
	103	138
	102	140
	102	139
	101	139
	102	138
	103	140
	103	139
	100	138
	100	140
	100	139
	99	138
	99	140
	99	139
	98	138
	98	140
	98	139
	96	140
	97	140
	97	139
	96	138
	96	139
	97	138
	94	140
	95	140
	95	139
	94	138
	94	139
	95	138
	93	138
	93	140
	93	139
	89	138
	89	140
	89	139
	87	140
	88	140
	88	139
	87	138
	87	139
	88	138
	85	140
	86	140
	86	139
	85	138
	85	139
	86	138
	84	138
	84	140
	84	139
	82	140
	83	140
	83	139
	82	138
	82	139
	83	138
	79	139
	81	140
	81	139
	79	138
	80	138
	80	140
	79	140
	80	139
	81	138
	78	138
	78	139
	77	139
	76	138
	78	140
	77	138
	76	140
	77	140
	76	139
	152	136
	103	87
	151	136
	91	138
	90	138
	152	137
	91	139
	90	140
	150	137
	90	139
	91	140
	92	138
	92	140
	92	139
	73	140
	75	140
	75	139
	72	140
	74	140
	75	138
	71	140
	104	143
	104	144
	104	142
	104	138
	106	138
	105	138
	74	137
	74	139
	74	138
	73	137
	73	139
	73	138
	72	139
	70	139
	71	139
	70	138
	72	138
	71	138
	70	137
	72	137
	71	137
	71	136
	72	136
	70	136
	71	135
	72	135
	70	135
	71	134
	72	134
	70	134
	71	133
	72	133
	70	133
	71	132
	72	132
	70	132
	71	131
	72	131
	70	131
	71	130
	72	130
	70	130
	71	129
	72	129
	70	129
	71	128
	72	128
	70	128
	71	127
	72	127
	70	127
	70	126
	83	109
	82	108
	84	109
	84	108
	83	108
	82	109
	81	109
	81	108
	80	109
	80	108
	79	109
	79	108
	78	109
	78	108
	78	111
	78	112
	79	111
	77	111
	71	93
	72	93
	70	93
	71	92
	72	92
	70	92
	71	91
	72	91
	70	91
	71	90
	72	90
	70	90
	71	89
	72	89
	70	89
	71	88
	72	88
	70	88
	71	87
	72	87
	70	87
	71	86
	72	86
	70	86
	71	85
	72	85
	70	85
	71	84
	72	84
	70	84
	71	83
	72	83
	70	83
	71	82
	72	82
	70	82
	71	81
	72	81
	70	81
	71	80
	72	80
	70	80
	71	79
	72	79
	70	79
	71	78
	72	78
	70	78
	71	77
	72	77
	70	77
	71	76
	72	76
	70	76
	71	75
	72	75
	70	75
	71	74
	72	74
	70	74
	71	73
	72	73
	70	73
	105	143
	106	143
	105	144
	105	142
	106	144
	106	142
	105	145
	106	145
	104	145
	105	146
	106	146
	104	146
	105	147
	106	147
	104	147
	105	148
	106	148
	104	148
	105	140
	106	140
	104	140
	105	141
	105	139
	106	141
	106	139
	104	141
	104	139
	122	139
	124	139
	123	139
	123	141
	124	140
	124	141
	123	138
	122	141
	123	140
	123	142
	124	142
	122	142
	123	143
	124	143
	122	143
	123	144
	124	144
	122	144
	123	145
	124	145
	122	145
	123	146
	124	146
	122	146
	123	147
	124	147
	122	147
	123	148
	124	148
	122	148
	123	149
	124	149
	122	149
	123	150
	124	150
	122	150
	123	151
	124	151
	122	151
	123	152
	124	152
	122	152
	102	89
	104	89
	104	87
	122	153
	123	153
	151	137
	122	154
	123	154
	143	139
	122	155
	123	155
	124	138
	122	156
	123	156
	152	138
	122	157
	123	157
	152	140
	124	153
	124	154
	124	156
	124	157
	124	155
	123	158
	124	158
	122	158
	123	159
	124	159
	122	159
	123	160
	124	160
	122	160
	123	161
	124	161
	122	161
	123	162
	124	162
	122	162
	123	163
	124	163
	122	163
	123	164
	124	164
	122	164
	123	165
	124	165
	122	165
	123	166
	124	166
	122	166
	123	167
	124	167
	122	167
	105	149
	106	149
	104	149
	105	150
	106	150
	104	150
	105	151
	106	151
	104	151
	105	152
	106	152
	104	152
	105	153
	106	153
	104	153
	105	154
	106	154
	104	154
	105	155
	106	155
	104	155
	105	156
	106	156
	104	156
	105	157
	106	157
	104	157
	105	158
	106	158
	104	158
	105	159
	106	159
	104	159
	105	160
	106	160
	104	160
	103	159
	103	160
	103	158
	102	159
	102	160
	102	158
	101	159
	101	160
	101	158
	100	159
	100	160
	100	158
	99	159
	99	160
	99	158
	98	159
	98	160
	98	158
	97	159
	97	160
	97	158
	96	159
	96	160
	96	158
	95	159
	95	160
	95	158
	94	159
	94	160
	94	158
	93	159
	93	160
	93	158
	92	159
	92	160
	92	158
	91	159
	91	160
	91	158
	90	159
	90	160
	90	158
	89	159
	89	160
	89	158
	88	159
	88	160
	88	158
	87	159
	87	160
	87	158
	86	159
	86	160
	86	158
	151	140
	151	138
	144	140
	85	160
	152	139
	85	159
	84	160
	151	139
	84	159
	83	160
	144	138
	83	159
	82	160
	150	138
	82	159
	81	160
	150	140
	81	159
	80	160
	144	139
	80	159
	79	160
	150	139
	79	159
	78	160
	149	138
	78	159
	77	160
	145	139
	77	159
	76	160
	149	140
	76	159
	75	160
	149	139
	75	159
	74	160
	145	140
	74	159
	73	160
	148	138
	73	159
	72	160
	145	138
	72	159
	71	160
	146	139
	71	159
	70	160
	148	140
	70	159
	69	160
	146	140
	69	159
	68	160
	147	138
	68	159
	67	160
	146	138
	67	159
	66	160
	147	139
	66	159
	65	160
	148	139
	65	159
	64	160
	147	140
	64	159
	85	158
	84	158
	83	158
	82	158
	81	158
	80	158
	79	158
	78	158
	77	158
	76	158
	75	158
	74	158
	73	158
	72	158
	71	158
	70	158
	69	158
	68	158
	67	158
	66	158
	65	158
	64	158
	63	159
	63	160
	63	158
	62	159
	62	160
	62	158
	61	159
	61	160
	61	158
	60	159
	60	160
	60	158
	59	159
	59	160
	59	158
	58	159
	58	160
	58	158
	57	159
	57	160
	57	158
	56	159
	56	160
	56	158
	103	89
	151	135
	150	136
	102	88
	150	135
	152	135
	104	88
	152	134
	151	134
	103	88
	143	138
	143	140
	122	140
	122	138
	125	139
	150	134
	142	139
	151	133
	152	133
	142	138
	150	133
	151	132
	142	140
	152	132
	150	132
	131	138
	150	131
	152	131
	131	140
	152	130
	151	131
	125	140
	151	130
	132	139
	132	140
	127	140
	140	139
	141	139
	128	139
	140	138
	141	138
	127	138
	140	140
	141	140
	125	138
	126	140
	126	139
	127	139
	150	130
	139	139
	152	129
	151	129
	139	138
	150	129
	151	128
	139	140
	151	127
	150	128
	126	138
	150	127
	152	128
	131	139
	152	127
	137	138
	138	139
	129	139
	151	126
	138	138
