Info	Key	X	Y
90090001	PB1	1051	1525
90090001	PB2	1051	1725
90090001	PB3	1051	1725
90090001	PB4	1051	1725
90090001	PB5	1051	1725
90090001	B101	2000	1525
90090001	B102	2000	1525
90090001	End	7245	1730
90090001	B111	5196	1823
90090001	B112	5198	1668
90090001	B113	5200	1500
90090001	Check	4931	1661
10130152	PB1	6414	1716
10130152	S1	6083	1709
10130152	B101	4637	1715
10130152	B102	4637	1940
10130152	B103	4645	1481
10130152	S2	4999	1704
10130152	B201	2850	1687
10130152	B202	3164	1992
10130152	B203	3190	1432
10130152	S3	2485	1322
10130152	B301	1407	1296
10130152	B302	1399	1551
10130152	B303	1399	999
