Info	Key	X	Y
99919917	PB1	3476	3814
99919917	S1	3486	3400
99919917	B101	3496	3006
10120109	PB1	3230	3862
10120109	S1	3583	3848
10120109	B101	4214	3810
10120109	B102	4650	3955
10120109	B103	4330	3441
10120109	S2	5949	2885
10120109	B201	6326	2806
10120109	B202	6065	2513
10120109	B203	6738	2524
10120109	B204	5889	2163
10120109	S3	6953	3748
10120109	B301	6832	5028
10120109	B302	6828	5215
10120109	B303	7372	5207
10120109	NPC1	6420	2120
10120109	S4	7090	4841
10120109	B401	7016	5219
10120109	CD1	3062	2471
10120109	CD2	5446	2192
10120109	CD3	2594	1718
10120109	B205	6185	2121
10120109	SZJ1	4480	3743
10120109	SZJ2	6250	2648
10120109	SZJ3	7085	5215
10120109	SZJ4	7090	5481
10120109	B304	7359	5037
10120109	End	7053	4387
10120109	HQ1	3181	2100
12120302	PB1	7042	6285
12120302	S1	7042	5926
12120302	B101	6945	5267
12120302	B102	7362	5277
12120302	S2	7129	4608
12120302	B201	6616	3910
12120302	B202	7168	3658
12120302	JS	6800	3425
12120303	PB1	5869	1923
12120303	S1	6053	2146
12120303	B101	6238	2417
12120303	B102	6073	2679
12120303	B103	6606	2388
12120303	B104	6470	2756
12120303	JS	5772	2873
10120116	PB1	2807	1556
10120116	S1	3581	2656
10120116	B101	3556	2514
10120116	B102	3088	2273
10120116	B103	3495	2069
10120116	S2	4602	4165
10120116	B201	6743	2447
10120116	B202	4811	5599
10120116	B203	5188	5308
10120116	B204	4946	2179
10120116	S3	4159	3244
10120116	B301	4568	5415
10120116	B302	4835	5240
10120116	B303	5146	5172
10120116	B401	4516	3906
10120116	S4	4400	3580
10120116	NPC1	1774	4242
10120116	NPC2	1854	3802
10120116	NPC3	5156	5584
10120116	B211	3267	3346
10120116	B212	2985	3088
10120116	B213	3426	3235
10120116	NPC4	5203	6102
10120116	NPC5	4903	4567
10120116	B223	3431	3481
10120116	B222	2964	3487
10120116	HQ1	3155	2066
10120116	S101	2331	4016
10120102	PB1	5404	5834
10120102	S1	4819	5068
10120102	B101	5146	5002
10120102	B102	4484	5269
10120102	S2	4644	4248
10120102	B201	3141	2742
10120102	B202	2634	3466
10120102	B203	3898	2631
10120102	B204	4371	3277
10120102	S3	6328	3409
10120102	B301	6417	3372
10120102	S202	2820	3540
10120102	S201	3361	2858
10120102	S203	3765	2739
10120102	S204	4180	3374
10120102	NPC1	3491	3344
10120102	B401	4834	4042
10120102	JT1	4755	4055
10120102	JT2	4579	4126
10120102	S4	3683	3435
10120102	B402	7725	6626
10120118	PB1	3979	4011
10120118	S1	6365	2435
10120118	B101	6201	2177
10120118	B102	5841	2106
10120118	B103	6344	1882
10120118	S2	5741	1657
10120118	B211	7143	5007
10120118	B212	6975	5073
10120118	B213	7330	5047
10120118	ZY1	6943	4011
10120118	ZY2	2736	3342
10120118	ZY3	3204	4315
10120118	ZY4	4999	5324
10120118	B214	4279	3116
10120118	B215	3897	3983
10120118	B216	3909	3494
10120118	B201	6557	2806
10120118	DN1	6270	1705
10120118	DH1	6134	1897
10120118	JT1	6157	2541
10120118	JT2	5332	1595
10120118	JT3	6108	1881
10120118	JT4	5730	1381
10120118	B221	4891	4780
10120118	B222	4569	4877
10120118	NPC1	6917	3110
10120118	NPC2	6757	3187
10120118	NPC3	6846	2801
10120118	NPC4	6583	2805
10120118	SZJ1	6097	1997
10120118	DH2	5872	1869
10120118	SZJ2	6607	2946
10120118	B202	6376	3044
10120118	B203	6927	2854
10120118	ZY301	3357	4317
10120118	ZY201	2788	3212
10120118	S215	3644	3981
10120118	S216	3644	3481
10120118	S214	4508	3676
30090553	PB1	3500	2950
30090553	PB2	3350	2950
30090553	PB3	3650	2950
30090553	B101	3500	3650
30090553	B102	3350	3650
30090553	B103	3650	3650
30090553	ZX1	3500	3305
30090553	S1	3507	3302
30090553	B106	4048	2955
30090553	B107	3963	2812
30090553	B108	3860	2661
30090553	B109	3647	2678
99920081	PB1	4810	4644
99920081	S1	4491	4150
99920081	B101	3706	3919
99920081	B102	3921	3724
99920081	B103	4104	3584
99920081	B104	4319	3413
99920087	PB1	4810	4644
99920087	S1	4491	4150
99920087	B101	3706	3919
99920087	B102	3921	3724
99920087	B103	4104	3584
99920087	B104	4319	3413
