Info	Key	X	Y
14010221	PB1	3000	1000
14010221	S1	3000	1200
14010221	S2	3000	1900
14010221	B101	3000	1750
14010221	B102	2800	1850
14010221	B103	3200	1850
14010221	B201	2800	2400
14010221	B202	3200	2400
14010221	JS	3000	2600
30150129	PB1	6000	2800
30150129	S1	6000	2500
30150129	S2	6000	2200
30150129	B101	6000	2200
30150129	B201	5900	1900
30150129	B202	6100	1900
10110201	PB1	6027	2505
10110201	S1	6020	2118
10110201	B101	5543	5990
10110201	B102	5543	5499
10110201	B103	5282	5729
10110201	B201	2759	1565
10110201	B202	3316	1565
10110201	B301	9001	1565
10110201	PB2	6378	5720
10110201	PB3	3026	2590
10110201	PB4	9017	2590
10110201	S2	5817	5729
10110201	S3	3048	2089
10110201	S4	9002	2089
10110201	B401	5743	2002
10110201	B402	6322	2002
10110201	B403	6003	1272
10110201	SceneStart	5983	1636
10110201	Ready	8859	5664
10110201	D1	6004	1326
30180256	PB1	6008	2980
30180256	S1	6005	2660
30180256	B101	5995	2198
12110302	PB1	5450	1610
12110302	S1	5576	1758
12110302	B101	6555	2720
12110302	B102	5446	2716
12110302	B103	6552	1610
12110302	JS	6004	2158
95000127	PB1	5386	2040
95000127	S1	6161	2032
96991003	S1	6000	2500
96991003	S2	6000	2500
96991003	S3	6000	2500
96991003	S4	6000	2500
96991003	PB1	6000	3000
96991003	JS	6000	1200
96991003	B101	6000	2000
96991003	B102	5800	2200
96991003	B103	6200	2200
96991003	B201	6000	2000
96991003	B202	5800	2200
96991003	B203	6200	2200
96991003	B401	6000	1800
96991003	BY2	6000	3050
96991003	B302	6000	5290
96991003	B303	6000	3100
96991003	BY1	6000	2200
96991003	B301	1	1
12110303	PB1	8995	797
12110303	S1	8979	1202
12110303	B101	8875	2385
12110303	B102	9105	2385
12110303	B103	8668	2198
12110303	B104	9316	2207
12110303	JS	8592	3320
14010222	PB1	9000	1100
14010222	S1	9000	1300
14010222	S2	9000	1900
14010222	B101	9000	1750
14010222	B102	8800	1850
14010222	B103	9200	1850
14010222	B201	8800	2400
14010222	B202	9200	2400
14010222	JS	9000	2800
31150201	PB1	6011	2595
31150201	S1	6011	2258
31150201	B101	5813	2103
31150201	B102	6206	2107
31150201	B103	6016	2021
30090534	PB1	6000	1660
30090534	PB2	6150	1660
30090534	PB3	5850	1660
30090534	S1	6000	1860
30090534	ZX1	6000	2010
30090534	B101	6000	2360
30090534	B102	6150	2360
30090534	B103	5850	2360
30090534	B104	6000	2510
30090534	B015	6150	2510
30090534	B106	5850	2510
30130503	S1	6000	2500
30130503	S2	6000	2500
30130503	S3	6000	2500
30130503	S4	6000	2500
30130503	PB1	6000	3000
30130503	JS	6000	1200
30130503	B101	6000	2000
30130503	B102	5800	2200
30130503	B103	6200	2200
30130503	B201	6000	2000
30130503	B202	5800	2200
30130503	B203	6200	2200
30130503	B401	6000	1800
30130503	BY2	6000	3050
30130503	B302	6000	5290
30130503	B303	6000	3100
30130503	BY1	6000	2200
30130503	B301	1	1
14010223	S1	6000	2500
14010223	B101	6000	2000
14010223	B102	5800	2200
14010223	B103	6200	2200
14010223	PB1	6000	3000
14010223	JS	6000	1220
99980001	PB1	5994	2605
99980001	B101	6016	1713
