Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[3]	MagicLauncherNpc[2]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	TimeScale	TimeScaleDuration
10140102	普攻1-2	1	0.4	1			65			4			0.2						1		FxR3BiankaAttack01Shouji				FxR3BiankaAttack01Dandao		1			1					0	0	0								0							0	3		0.2	0.1	101401021	101400								1.35			0					0	1				
10140108	普攻1-8	1	0.4	1	-0.5	-1	80			4		1	2						1		FxR3BiankaAttack21Shouji				FxR3BiankaAttack21Dandao		1			5	310	-50	0	4	26.17991667	-3	0								3							4	3		0.2	0.1	101401081	101420								1.7	HitCase		0		0			0	1				
10140203	普攻2-3	1	0.4	1	-0.1		65			4			0.2						1		FxR3BiankaAttack01Shouji				FxR3BiankaAttack01Dandao		1			1					0	0	0								0							0	3		0.2	0.1	101402031	101401								0.95			0					0	1				
10140301	普攻3-1	1	0.4	1	-0.3	0	65			4			0.2						1		FxR3BiankaAttack01Shouji				FxR3BiankaAttack01Dandao		1			1					0	0	0								0							0	3		0.2	0.1	101403011	101402								1.7			0					0	1				
10140302	普攻3-2	1	0.4	1	-0.25	0.1	65			4			0.2						1		FxR3BiankaAttack01Shouji				FxR3BiankaAttack01Dandao		1			1					0	0	0								0							0	3		0.2	0.1	101403021	101402								1.5			0					0	1				
10140303	普攻3-3	1	0.4	1	-0.2	0.1	65			4			0.2						1		FxR3BiankaAttack01Shouji				FxR3BiankaAttack01Dandao		1			1					0	0	0								0							0	3		0.2	0.1	101403031	101402								1.3			0					0	1				
10140304	普攻3-4	1	0.4	1	-0.15	0.2	65			4			0.2						1		FxR3BiankaAttack01Shouji				FxR3BiankaAttack01Dandao		1			1					0	0	0								0							0	3		0.2	0.1	101403041	101402								1.1			0					0	1				
10140305	普攻3-5	1	0.4	1	-0.1	0.2	65			4			0.2						1		FxR3BiankaAttack01Shouji				FxR3BiankaAttack01Dandao		1			1					0	0	0								0							0	3		0.2	0.1	101403051	101402								0.9			0					0	1				
10140402	普攻4-2	1	0.4	1	0.1		85			4			0.8						-1		FxR3BiankaAttack04Shouji				FxR3BiankaAttack04Dandao		-1			1					0	0	0								0							0	3		0.2	0.1	101404021	101403								0.75			0					0	1				
10140602	红球1消-2	1	3	1	0.2		106			4			1						-1		FxR3BiankaAttack11Shouji						-1			1					0	0	0								0							0	3		0.2	0.1	101406021	101410								1			0					0	1				
10140702	红球2消-2	1	3	1	0.2		106			4			1						-1		FxR3BiankaAttack11Shouji						-1			1					0	0	0								0							0	3		0.2	0.1	101407021	101411								1			0					0	1				
10140802	红球3消-2	1	3	1	0.2		106			4			1						-1		FxR3BiankaAttack11Shouji						-1			1					0	0	0								0							0	3		0.2	0.1	101408021	101412								1			0					0	1				
10140905	蓝球1消-扩散伤害	2	3				0			4			0.1						-1		FxR3BiankaAttack21Shouji						-1			1					0	0	0								0							0	1		0.2	0.1	101409051	101467								0.5	HitCase		0		0			0	1				
10140906	蓝球1消-一般子弹	1	0.2	0.5	-0.3	-0.5	44			4		1	2						1		FxR3BiankaAttack21Shouji				FxR3BiankaAttack21Dandao		1			5	310	-50	0	4	26.17991667	-3	0								3							4	3		0.2	0.1	101409061	101420							101409062	1.7	HitCase		0		0			0	1				
