Key	CellX	CellY	Type	CollisionEffect
VisibleObstacle				0
	44	131
	45	131
	46	131
	47	131
	48	131
	49	131
	50	131
	51	131
	52	131
	53	131
	54	131
	55	131
	56	131
	57	131
	58	131
	59	131
	60	131
	61	131
	62	131
	63	131
	64	131
	65	131
	66	131
	67	131
	68	131
	69	131
	70	131
	71	131
	72	131
	73	131
	74	131
	75	131
	76	131
	77	131
	78	131
	79	131
	80	131
	81	131
	82	131
	83	131
	84	131
	85	131
	85	132
	85	133
	85	134
	85	135
	85	136
	85	137
	85	138
	85	139
	85	140
	85	141
	85	142
	85	143
	85	144
	100	132
	99	132
	99	131
	99	130
	99	129
	99	128
	99	127
	99	126
	99	125
	99	124
	99	123
	99	122
	99	121
	99	120
	99	119
	17	132
	44	119
	45	119
	46	119
	47	119
	48	119
	49	119
	50	119
	51	119
	52	119
	53	119
	54	119
	55	119
	56	119
	57	119
	58	119
	59	119
	60	119
	61	119
	62	119
	63	119
	64	119
	65	119
	66	119
	67	119
	68	119
	69	119
	70	119
	71	119
	72	119
	73	119
	74	119
	75	119
	76	119
	77	119
	78	119
	79	119
	80	119
	81	119
	82	119
	83	119
	84	119
	85	119
	86	119
	87	119
	88	119
	89	119
	90	119
	91	119
	92	119
	93	119
	94	119
	95	119
	96	119
	97	119
	98	119
	44	130
	44	129
	44	128
	44	127
	44	126
	44	125
	44	124
	44	123
	44	122
	44	121
	44	120
	101	132
	102	132
	103	132
	104	132
	105	132
	106	132
	107	132
	108	132
	109	132
	110	132
	111	132
	112	132
	113	132
	114	132
	115	132
	116	132
	117	132
	118	132
	118	131
	118	130
	118	129
	118	128
	118	127
	118	126
	118	125
	118	124
	118	123
	118	122
	119	122
	120	122
	121	122
	122	122
	123	122
	124	122
	125	122
	126	122
	127	122
	128	122
	129	122
	130	122
	131	122
	132	122
	133	122
	134	122
	135	122
	136	122
	137	122
	138	122
	139	122
	140	122
	141	122
	142	122
	143	122
	144	122
	145	122
	145	123
	145	124
	145	125
	145	126
	145	127
	145	128
	145	129
	145	130
	145	131
	145	132
	145	133
	145	134
	145	135
	145	136
	145	137
	145	138
	145	139
	145	140
	145	141
	145	142
	145	143
	145	144
	145	145
	145	146
	145	147
	145	148
	134	170
	144	148
	134	171
	143	148
	142	148
	141	148
	140	148
	139	148
	138	148
	137	148
	136	148
	135	148
	134	148
	134	169
	134	168
	134	167
	134	166
	134	165
	134	164
	134	163
	134	162
	134	161
	134	160
	134	159
	134	158
	134	157
	134	156
	134	155
	134	154
	134	153
	134	152
	134	151
	134	150
	134	149
	135	171
	136	171
	137	171
	138	171
	139	171
	139	172
	139	173
	139	174
	139	175
	139	176
	139	177
	139	178
	139	179
	139	180
	139	181
	139	182
	139	183
	139	184
	139	185
	139	186
	139	187
	139	188
	139	189
	139	190
	139	191
	139	192
	139	193
	139	194
	139	195
	139	196
	139	197
	139	198
	139	199
	139	200
	139	201
	139	202
	139	203
	139	204
	139	205
	139	206
	139	207
	139	208
	139	209
	139	210
	138	210
	137	210
	136	210
	135	210
	134	210
	134	211
	134	212
	134	213
	134	214
	134	215
	134	216
	134	217
	134	218
	134	219
	134	220
	134	221
	134	222
	134	223
	134	224
	133	224
	132	224
	131	224
	130	224
	129	224
	128	224
	127	224
	127	225
	127	226
	127	227
	127	228
	126	228
	125	228
	124	228
	123	228
	122	228
	121	228
	120	228
	119	228
	118	228
	117	228
	121	213
	121	212
	121	211
	121	210
	120	210
	119	210
	118	210
	117	210
	116	210
	120	213
	119	213
	118	213
	117	213
	116	213
	115	213
	114	213
	113	213
	112	213
	111	213
	110	213
	109	213
	108	213
	107	213
	106	213
	105	213
	104	213
	103	213
	102	213
	101	213
	100	213
	99	213
	98	213
	97	213
	96	213
	95	213
	94	213
	93	213
	92	213
	91	213
	90	213
	89	213
	88	213
	87	213
	86	213
	85	213
	84	213
	83	213
	116	209
	116	208
	116	207
	116	206
	116	205
	116	204
	116	203
	116	202
	116	201
	116	200
	116	199
	116	198
	116	197
	116	196
	116	195
	116	194
	116	193
	116	192
	116	191
	116	190
	116	189
	116	188
	116	187
	116	186
	116	185
	116	184
	116	183
	116	182
	116	181
	116	180
	116	179
	116	178
	116	177
	116	176
	116	175
	116	174
	116	173
	116	172
	116	171
	117	171
	118	171
	119	171
	120	171
	120	170
	119	170
	118	170
	117	170
	116	170
	115	170
	114	170
	113	170
	112	170
	111	170
	110	170
	109	170
	108	170
	107	170
	106	170
	105	170
	104	170
	83	214
	83	215
	83	216
	83	217
	83	218
	83	219
	83	220
	83	221
	83	222
	83	223
	83	224
	83	225
	83	226
	83	227
	83	228
	84	228
	84	229
	84	230
	84	231
	84	232
	84	233
	84	234
	84	235
	84	236
	84	237
	84	238
	84	239
	84	240
	84	241
	84	242
	84	243
	84	244
	84	245
	84	246
	83	246
	83	247
	83	248
	83	250
	83	249
	83	251
	83	252
	83	253
	83	254
	83	255
	83	256
	83	257
	84	257
	84	258
	84	259
	84	260
	84	261
	84	262
	84	263
	84	264
	85	264
	86	264
	87	264
	88	264
	89	264
	90	264
	91	264
	92	264
	93	264
	94	264
	95	264
	96	264
	96	263
	96	262
	96	261
	96	260
	96	259
	96	258
	96	257
	97	257
	98	257
	99	257
	100	257
	101	257
	102	257
	103	257
	104	257
	105	257
	106	257
	107	257
	108	257
	109	257
	110	257
	111	257
	112	257
	113	257
	114	257
	114	263
	114	262
	114	261
	114	260
	114	259
	114	258
	115	263
	138	263
	116	263
	137	263
	117	263
	136	263
	118	263
	135	263
	119	263
	134	263
	120	263
	133	263
	121	263
	132	263
	122	263
	131	263
	123	263
	130	263
	124	263
	129	263
	125	263
	128	263
	126	263
	127	263
	139	263
	140	263
	140	262
	140	261
	140	260
	140	259
	140	258
	140	257
	140	256
	140	255
	140	254
	140	253
	140	252
	140	251
	140	250
	140	249
	140	248
	140	247
	140	246
	140	245
	140	244
	140	243
	140	242
	140	241
	140	240
	140	239
	139	239
	138	239
	137	239
	136	239
	135	239
	134	239
	133	239
	132	239
	131	239
	130	239
	129	239
	128	239
	127	239
	96	247
	97	247
	98	247
	99	247
	100	247
	101	247
	102	247
	103	247
	104	247
	105	247
	106	247
	107	247
	108	247
	109	247
	110	247
	111	247
	112	247
	113	247
	114	247
	114	246
	114	245
	114	244
	114	243
	114	242
	96	246
	96	245
	96	244
	96	243
	96	242
	96	241
	96	240
	96	239
	96	238
	96	237
	96	236
	96	235
	96	234
	96	233
	96	232
	96	231
	96	230
	96	229
	96	228
	97	228
	98	228
	99	228
	100	228
	101	228
	102	228
	103	228
	83	209
	84	209
	85	209
	86	209
	87	209
	88	209
	89	209
