Info	Key	X	Y
10130102	PB1	5448	9134
10130102	S1	5452	9297
10130102	B101	5452	10407
10130102	B102	5053	10655
10130102	B103	5434	10860
10130102	B104	5898	10630
10130102	S2	6918	9362
10130102	B201	6728	9294
10130102	B202	7194	9294
10130102	B203	6918	9127
10130102	S3	4432	9762
10130102	B301	4100	9828
10130102	B302	4215	9605
10130102	B303	4486	9484
10130102	Barrier1	6986	9529
10130102	Barrier2	4595	9888
10130102	Barrier3	8492	10202
10130102	DOOR	5488	11958
10130102	S4	8450	9985
10130102	B401	8770	9876
10130102	B402	8438	9719
10130102	B403	8155	9919
10130102	BOSS	5662	12665
10130102	S5	5662	12735
10130103	PB1	5471	6321
10130103	S101	5481	6841
10130103	B101	5192	7828
10130103	B102	5088	7682
10130103	B103	5016	7873
10130103	B104	5324	7934
10130103	B105	5237	7673
10130103	S1	5168	7845
10130103	B201	5824	7844
10130103	B202	5785	7673
10130103	B301	5510	7776
10130103	B302	5328	7781
10130103	B401	5461	9153
10130103	B402	5328	7779
10130103	S2	5647	7950
10130103	S3	5518	5499
10130103	S4	5469	6509
10130103	B303	5681	7777
10130103	B403	5682	7777
10130103	JD1	5501	5196
10130103	B106	6193	8299
10130103	B107	6303	8177
10130103	B108	6045	8272
10130103	B109	6205	8473
10130103	CJ1	5456	9711
10130103	CJ2	5482	7231
10130103	B203	5644	7826
10130103	B204	5657	7686
10130103	B205	5700	7938
99980013	PB1	4675	6086
99980013	PB2	4821	4456
99980013	PB3	6848	5678
99980013	S1	5515	5269
99980013	QS	5637	8677
99980013	S101	5529	5232
99980013	S102	5490	5300
99980013	S103	5510	5251
31150012	PB1	5447	9401
31150012	S1	5454	9851
31150012	B101	5222	10048
31150012	B102	5637	10048
31150012	B103	5342	10203
31150012	B104	5525	10210
99920055	PB1	5442	9281
99920055	S1	5470	9798
99920055	S2	5448	10278
99920055	B101	5135	10326
99920055	B102	5743	10320
99920055	B103	5307	10515
99920055	B104	5619	10506
99920055	B105	5464	10705
99920055	B201	5037	11130
99920055	B202	5849	11130
99920055	B203	5132	11238
99920055	B204	5763	11228
99920055	B205	5454	11211
30130403	PB1	5500	4000
30130403	JX1	5119	7646
30130403	S1	5500	4549
30130403	B101	5500	5078
30130403	B102	5300	5066
30130403	B103	5700	5066
30130403	S2	5500	4907
30130403	B201	5400	5809
30130403	B202	5600	5809
30130404	PB1	5479	5977
30130404	S1	5455	7131
30130404	B101	5959	6524
30130404	JX1	5119	7646
30130404	YY11	5202	7248
30130404	YY12	5421	7353
30130404	JX2	4082	7170
30130404	YY21	4355	6547
30130404	YY22	4617	6749
30130404	JX3	4849	7110
30130404	YY31	4505	7693
30130404	YY32	4729	7746
30130404	JX4	5801	7802
30130404	YY41	5651	7019
30130404	YY42	5876	6989
30130404	JX5	6402	6835
30130404	YY51	6371	6269
30130404	YY52	6686	6337
30130404	CX2	4480	6646
30130404	CX3	4647	7612
30130404	CX4	5774	7112
30130404	CX5	6516	6351
99920075	PB1	5460	9526
99920075	S1	5460	9887
99920075	B101	5301	10244
99920075	B102	5598	10240
99920075	B103	5122	10430
99920075	B104	5777	10403
30130405	PB1	5458	10810
30130405	S1	5453	10601
30130405	B101	5457	10051
30130405	B102	5325	10049
30130405	B103	5587	10053
30130405	S2	5454	10989
30130405	B201	5457	10051
30130405	B202	5325	10049
30130405	B203	5587	10053
30130405	S3	5458	10781
30130405	B301	5457	10051
30130405	B302	5325	10049
30130405	B303	5587	10053
30130405	JX1	5456	11098
30130405	JX2	5352	10932
30130405	JX3	5552	10932
10130101	PB1	9489	1463
10130101	S1	9066	1465
10130101	B101	7872	4192
10130101	B102	7093	4196
10130101	B103	7482	4853
10130101	B104F	7486	4444
10130101	B201	6410	6248
10130101	B202	6856	6386
10130101	B203	6159	6461
10130101	B204	6600	6623
10130101	S2	7034	6123
10130101	B301	4736	6177
10130101	B302	4427	5928
10130101	B303	5206	5891
10130101	B304	4654	5483
10130101	B305	5152	5496
10130101	S3	4806	5776
10130101	END	5458	8151
30170092	PB1	5459	9430
30170092	S1	5459	9698
30170092	B101	5338	10329
30170092	B102	5588	10333
30170092	B103	5119	10226
30170092	B104	5798	10217
30170092	S2	5458	10476
30170092	B201	5315	10802
30170092	B202	5601	10802
30170092	B203	5177	10972
30170092	B204	5744	10981
30170092	S3	5449	11030
30170092	B301	5195	11388
30170092	B302	5369	11392
30170092	B303	5561	11379
30170092	B304	5727	11374
30170092	S4	5436	11625
30170092	B401	5315	11821
30170092	B402	5566	11808
30170092	B403	5168	11960
30170092	B404	5718	11964
