Id	Name	Desc	Delay	Duration	EffectType	AffixId	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd
99810096				-1								99810097					1
99810098				-1								99810099					1
99810094				-1								99810095					1
99810092				-1								99810093					1
99820096				-1								99820097					1
99820098				-1								99820099					1
99820094				-1								99820095					1
99820092				-1								99820093					1
99830096				-1								99830097					1
99830098				-1								99830099					1
99830094				-1								99830095					1
99830092				-1								99830093					1
81520096				-1								81520097					1
81520098				-1								81520099					1
81520094				-1								81520095					1
81520092				-1								81520093					1
83400096				-1								83400097					1
83400098			999	-1								83400099					1
83400094			999	-1								83400095					1
83400092			999	-1								83400093					1
83410096				-1								83410097					1
83410098				-1								83410099					1
83410094				-1								83410095					1
83410092				-1								83410093					1
83420096				-1								83420097					1
83420098			5	-1								83420099					1
83420094			5	-1								83420095					1
83420092			5	-1								83420093					1
83430096				-1								83430097					1
83430098			5	-1								83430099					1
83430094			5	-1								83430095					1
83430092			5	-1								83430093					1
83440096				-1								83440097					1
83440098			5	-1								83440099					1
83440094			5	-1								83440095					1
83440092			5	-1								83440093					1
90660096			2.75	-1								90660097					1
90660098			2.75	-1								90660099					1
90660094			2.75	-1								90660095					1
90660092			2.75	-1								90660093					1
90690096			2.8	-1								90690097					1
90690098			2.8	-1								90690099					1
90690094			2.8	-1								90690095					1
90690092			2.8	-1								90690093					1
83700096			4	-1								83700097					1
83700098			4	-1								83700099					1
83700094			4	-1								83700095					1
83700092			4	-1								83700093					1
90740096			2.8	-1								90740097					1
90740098			2.8	-1								90740099					1
90740094			2.8	-1								90740095					1
90740092			2.8	-1								90740093					1
83710096				-1								83710097					1
83710098			2.9	-1								83710099					1
83710094			2.9	-1								83710095					1
83710092			2.9	-1								83710093					1
