Info	Key	X	Y
10100109	PB1	4646	25556
10100109	S1	4646	26000
10100109	S2	4646	32034
10100109	S3	4646	26000
10100109	B101	4015	35500
10100109	B102	4284	35500
10100109	B103	4519	35500
10100109	B104	4754	35500
10100109	B105	4989	35500
10100109	B106	5247	35500
10100109	S101	4015	24322
10100109	S102	4284	24326
10100109	S103	4519	24332
10100109	S104	4754	24328
10100109	S105	4989	24331
10100109	S106	5247	24340
10100109	B201	1153	33121
10100109	B2S1	1151	33420
10100109	B301	2485	32409
10100109	B302	2493	33185
10100109	B303	2467	33943
78787880	PB1	6400	38400
78787880	B101	6400	38400
78787880	S1	6400	38400
12100304	PB1	4643	27532
12100304	S1	4643	27940
12100304	B101	4658	29107
12100304	B102	4271	29093
12100304	B103	5073	29100
12100304	JS	4643	30603
