Info	Key	X	Y
30140055	PB1	3114	2676
30140055	S1	3114	3047
30140055	B106	3118	3369
99990807	PB1	3063	2343
99990807	S1	3068	2504
99990807	B101	3063	3384
99990807	B102	2863	3484
99990807	B103	3263	3484
99990807	B104	2863	3284
99990807	B105	3263	3284
99990807	T1	7834	12798
10130116	PB1	3050	1143
10130116	S1	3050	2504
10130116	B101	3050	3384
10130116	B102	2900	3484
10130116	B103	3200	3484
10130116	B104	2900	3284
10130116	B105	3200	3484
99920040	PB1	3081	2074
99920040	S1	3086	2514
99920040	B101	3081	3180
99920040	B201	2993	3177
99920040	B202	3184	3181
99920040	B203	2993	3046
99920040	B204	3188	3050
10130117	PB1	3112	1975
10130117	S1	3119	2257
10130117	B101	3059	6020
10130401	PB1	3070	3388
10130401	S1	3065	3621
10130401	B101	3075	4128
10130401	Sign01	3047	5312
10130401	B102	3046	6057
10130401	PB2	3042	2693
99920076	PB1	3013	1623
99920076	S1	3024	1906
99920076	S2	3029	2127
99920076	S3	3045	2349
99920076	B101	2656	2528
99920076	B102	2845	2533
99920076	B103	3332	2533
99920076	B104	3500	2538
99920076	B201	2965	2909
99920076	B202	3148	2909
99920076	B203	2785	3041
99920076	B204	3294	3028
99920076	B301	2741	3502
99920076	B302	2961	3489
99920076	B303	3202	3489
99920076	B304	3405	3489
10130402	PB1	3027	1677
10130402	S101	3023	2473
10130402	B101	3019	2805
10130402	S1	3015	1982
99920057	PB1	3030	1380
99920057	S1	3035	1613
99920057	B101	2931	1991
99920057	B102	3169	1991
99920057	B103	2786	2116
99920057	B104	3346	2111
99920057	S2	3066	2214
99920057	B201	2936	2546
99920057	B202	3201	2546
99920057	B203	2657	2546
99920057	B204	3532	2530
99920057	S3	3081	2758
99920057	B301	2921	2975
99920057	B302	3232	2975
99920057	B303	2729	3110
99920057	B304	3397	3110
99920057	S4	3092	3260
99920057	B401	2916	3447
99920057	B402	3237	3447
99920057	B403	2698	3442
99920057	B404	3506	3442
