Info	Key	X	Y
12090202	PB1	571	2058
12090202	JS	3244	2058
12090202	S1	805	2058
12090202	B101	1550	2058
12090202	B102	1520	2258
12090202	B103	1520	1858
12090202	S2	2249	2058
12090202	B201	2850	2158
12090202	B202	2850	1958
11090101	PB1	985	1482
11090101	S1	985	1816
11090101	JX1	985	2555
11090101	B101	985	2370
11090101	B102	700	2250
11090101	B103	1270	2250
11090101	JX2	3155	2060
11090101	S2	805	2060
11090101	B201	2921	2195
11090101	B202	2921	1941
11090101	JX3	1980	2060
11090101	S3	2812	2060
11090101	B301	2246	2060
11090101	B302	2240	2260
11090101	B303	2240	1860
30150262	PB1	601	2079
30150262	S1	765	2078
30150262	B101	1207	2208
30150262	B102	1211	1952
30150262	B103	1334	2308
30150262	B104	1330	1845
30150262	B105	1316	2071
13010602	PB1	989	2068
13010602	S1	1481	2072
13010602	B101	2400	2080
13010602	B102	2500	2280
13010602	B103	2500	1880
30090403	PB1	1172	2077
30090403	S1	1408	2072
30090403	A1	1635	2070
30090403	B101	1508	2221
30090403	B102	1508	1982
30090403	B103	1732	2299
30090403	B104	1711	1874
30090403	A2	2132	2069
30090403	S2	1792	2069
30090403	B201	3185	2241
30090403	B202	3182	1919
30090403	B203	3441	2338
30090403	B204	3431	1788
30090403	C1	2869	2243
30090403	C2	2869	1870
12090201	PB1	985	1482
12090201	S1	985	1816
12090201	JS	985	2555
12090201	B101	993	2064
12090201	B102	700	2250
12090201	B103	1270	2250
12090201	B104	988	2296
90090001	PB1	692	1737
90090001	B101	1077	1709
30190104	PB1	3310	2231
30190104	PB2	3304	2043
30190104	PB3	3297	1855
30190104	S1	0	0
30190104	S2	0	0
30190104	S3	0	0
30190104	B101	2272	2076
30190104	ZH1	2939	2940
30190104	BJ1	2807	2940
30190104	ZH2	2889	1163
30190104	BJ2	2761	1160
30150102	PB1	2690	2090
30150102	S1	2235	2086
30150102	B101	1698	2154
30150102	B102	1693	2030
30150102	B103	1510	2206
30150102	B104	1515	1976
30150102	B105	1564	2090
30150102	B201	1695	2249
30150102	B202	1693	1948
30150102	B203	1566	1929
30150102	B204	1566	2233
30150102	S2	2262	2086
30150102	B301	1695	2198
30150102	B302	1693	1986
30150102	B303	1569	2167
30150102	B304	1564	2027
30150102	S3	2285	2086
30150102	Cross	1231	2086
10090101	PB1	523	2053
10090101	S1	1302	2667
10090101	B101	1012	2456
10090101	B102	1585	2460
10090101	B103	1154	2227
10090101	B104	1432	2236
10090101	B201	988	1733
10090101	B202	1598	1746
10090101	B203	1145	1966
10090101	B204	1432	1974
10090101	B1	1627	2937
10090101	B2	1581	1206
10090101	C1	1303	2099
10090101	S2	1305	1459
10090101	C2	3073	2087
10090101	B301	2854	2296
10090101	B302	2854	1882
10090101	S3	2720	2084
10090101	B303	3204	2410
10090101	B304	3174	1734
10090101	B305	3214	2089
10090101	PB2	530	2224
10090101	PB3	517	1887
30150102	PB1	2690	2090
30150102	S1	2235	2086
30150102	B101	1698	2154
30150102	B102	1693	2030
30150102	B103	1510	2206
30150102	B104	1515	1976
30150102	B105	1564	2090
30150102	B201	1695	2249
30150102	B202	1693	1948
30150102	B203	1566	1929
30150102	B204	1566	2233
30150102	S2	2262	2086
30150102	B301	1695	2198
30150102	B302	1693	1986
30150102	B303	1569	2167
30150102	B304	1564	2027
30150102	S3	2285	2086
30150102	Cross	1231	2086
30190104	PB1	3310	2231
30190104	PB2	3304	2043
30190104	PB3	3297	1855
30190104	S1	2648	2074
30190104	S2	2543	2074
30190104	S3	2442	2078
30190104	B101	2272	2076
30190104	ZH1	2939	2940
30190104	BJ1	2807	2940
30190104	ZH2	2889	1163
30190104	BJ2	2761	1160
30190104	B102	2767	2074
