Info	Key	X	Y
95000134	PB1	3696	2892
95000134	S1	4151	2883
10110104	PB1	4092	3209
10110104	S1	4078	3675
10110104	B101	4164	4810
10110104	B102	4164	4220
10110104	B103	4444	4527
10110104	B201	6746	2613
10110104	B202	7018	2782
10110104	B203	7480	1979
10110104	S21	6767	1891
10110104	S22	7016	2006
10110104	B301	6773	4133
10110104	B302	7643	4135
10110104	B303	7238	3933
10110104	S31	6984	3647
10110104	S32	7468	3641
10110104	S33	7244	3748
10110104	Route1	5281	2006
10110104	Route2	6269	1899
10110104	Route3	7151	2848
10110104	Goal1	3853	3408
10110104	Goal2	3653	3321
10110104	Goal3	3878	3100
10110104	PB11	2681	2853
10110104	PB12	2401	2793
10110104	PB13	2477	2985
10110104	PB2	7211	1999
10110104	S2	7155	2638
10110104	Ready	989	3147
12110202	PB1	5410	1958
12110202	S1	5714	1963
12110202	B101	6544	1953
12110202	B102	6704	2174
12110202	B103	6719	1736
12110202	JS	7235	2339
12110201	PB1	4016	4540
12110201	S1	4024	4243
12110201	B101	4050	3353
12110201	B102	3815	3205
12110201	B103	4277	3205
12110201	S2	4033	3947
12110201	B201	3893	2429
12110201	B202	4251	2437
12110201	JS	4705	2019
31150107	PB1	4005	3085
31150107	S1	4010	2662
31150107	B101	3807	2486
31150107	B102	4190	2486
31150107	B103	4005	2319
31150107	B104	4010	2517
