Info	Key	X	Y
30080102	PB1	3775	2089
30080102	B101	4269	2096
30080102	End	7426	7788
30080102	B1	8084	9297
30080102	B201	4294	576
30080102	B301	5830	553
30080102	B401	7431	7809
12120102	PB1	7431	1835
12120102	S1	7205	1835
12120102	B101	6850	1931
12120102	B102	6848	1734
12120102	S2	7011	1835
12120102	B201	6382	1929
12120102	B202	6382	1732
12120102	JS	5989	1655
11120104	PB1	7395	4495
11120104	S1	7395	4872
11120104	B101	7395	8497
11120104	B102	7295	8689
11120104	B103	7495	8689
11120104	B104	7395	8881
11120104	B105	7145	8881
11120104	B106	7645	8881
11120104	JX1	7291	6015
11120104	JX2	7480	6021
11120104	F101	7395	6784
11120104	F102	7295	6976
11120104	F103	7495	6976
11120104	F104	7395	7168
11120104	F105	7145	7168
11120104	F106	7645	7168
11120104	YY11	5589	569
11120104	YY12	5689	419
11120104	YY13	5789	719
11120104	YY110	4225	569
11120104	YY120	4125	419
11120104	YY130	4025	719
11120104	YYCX1	4236	959
11120104	YY21	2915	4316
11120104	YY22	2724	4190
11120104	YY23	3116	4088
11120104	YY210	2915	6800
11120104	YY220	2724	6800
11120104	YY230	3110	6800
11120104	YYCX2	2915	8000
11120104	YYMB2	2915	2000
99920086	PB1	5901	569
99920086	S1	5494	572
99920086	B101	4978	661
99920086	B102	4978	498
99920086	B103	4816	665
99920086	B104	4819	498
99920086	B201	5777	720
12120103	PB1	5622	576
12120103	S1	5360	576
12120103	B101	4882	576
12120103	B102	4724	694
12120103	B103	4726	493
12120103	B104	4409	576
12120103	JS	4253	746
12120104	PB1	7385	5000
12120104	S1	7385	5200
12120104	B101	7280	6000
12120104	B102	7483	6000
12120104	B103	7103	6000
12120104	B104	7669	6000
12120104	JS	7385	7148
30090550	PB1	5740	570
30090550	PB2	5740	720
30090550	PB3	5740	420
30090550	B101	5200	570
30090550	B102	5070	650
30090550	B103	5070	490
30090550	ZX1	5197	567
30090550	B105	0	0
30090550	S1	5500	570
30090550	B106	5963	716
30090550	B107	5967	567
30090550	B108	5967	418
30090550	B109	5589	418
30080101	PB1	4638	9590
30080101	B101	2883	2716
30080101	S1	2889	2726
30080101	End	2963	6519
30080101	M101	1651	9285
30080101	M102	1501	9285
30080101	M103	1801	9285
30080101	M104	1651	9435
30080101	M105	1501	9435
30080101	M106	1801	9435
