Info	Key	X	Y
11110103	PB1	1014	1712
11110103	S1	2440	1729
11110103	B101	1416	1986
11110103	B102	1403	1438
11110103	B103	1831	1995
11110103	B104	1836	1438
11110103	B105	2220	1990
11110103	B106	2216	1438
11110103	B201	1668	1888
11110103	B202	1668	1590
11110103	B203	2036	1892
11110103	B204	2014	1601
11110103	B301	1889	1959
11110103	B302	1884	1540
11110103	B303	2176	1730
11110103	SceneStart	3834	1777
11110103	PB2	1681	1736
10110102	PB1	1491	1650
10110102	S1	2220	1641
10110102	B101	2743	2001
10110102	B102	2719	1287
10110102	B103	2932	1664
10110102	PB2	530	1841
10110102	PB3	533	1559
10110102	PB4	665	1668
10110102	Goarl1	2077	1642
10110102	Goarl2	1942	1807
10110102	Goarl3	1942	1492
10110102	B201	1468	2262
10110102	B202	2047	2256
10110102	B203	1788	2528
10110102	S2	1788	2002
10110102	B301	1949	729
10110102	jump	1961	877
10110102	S3	1961	1020
10110102	Ready	4819	525
10110102	SceneStart	3834	1777
30150117	PB1	1500	1600
30150117	S1	2000	1600
30150117	S2	1780	1800
30150117	S3	2000	1700
30150117	B101	2200	1400
30150117	B102	2200	1800
30150117	B103	2300	1550
30150117	B104	2300	1650
30150117	B201	1600	2200
30150117	B202	1960	2200
30150117	B203	1700	2100
30150117	B204	1860	2100
30150117	B301	2600	1400
30150117	B302	2600	1800
30150117	B303	2500	1550
30150117	B304	2500	1650
30090541	PB1	1220	1724
30090541	PB2	1220	1924
30090541	PB3	1220	1524
30090541	S1	1520	1724
30090541	ZX1	1520	1724
30090541	B101	2720	1724
30090541	B102	2320	2200
30090541	B103	2620	1550
12110103	PB1	999	1721
12110103	S1	1154	1721
12110103	B101	1853	1800
12110103	B102	1855	1634
12110103	B103	2132	1903
12110103	B104	2140	1544
12110103	JS	2704	1724
30090533	PB1	1300	1500
30090533	PB2	1300	1650
30090533	PB3	1300	1350
30090533	B101	2000	1500
30090533	B102	2000	1650
30090533	B103	2000	1350
30090533	B104	2150	1500
30090533	B105	2150	1650
30090533	B106	2150	1350
30090533	S1	1500	1500
30090533	ZX1	1627	1500
12110301	PB1	2762	1716
12110301	S1	1658	1723
12110301	B101	1911	1716
12110301	B102	1707	1982
12110301	B103	1716	1463
12110301	B104	1428	1869
12110301	B105	1428	1564
12110301	JS	626	1723
95000130	PB1	2868	1623
95000130	S1	3520	1593
14010211	PB1	800	1665
14010211	S1	1000	1665
14010211	S2	1800	1665
14010211	B101	1500	1665
14010211	B102	1650	1550
14010211	B103	1650	1800
14010211	B201	2200	1665
14010211	B202	2300	1400
14010211	B203	2300	1930
14010211	JS	2800	1665
30130301	PB1	999	1721
30130301	S1	1154	1721
30130301	B101	1855	1720
30130301	B102	2132	1903
30130301	B103	2140	1544
30130301	JQ1	2704	1725
30130301	YD1	2420	1725
30130301	B201	2370	1625
30130301	B202	2370	1825
30130301	CS1	2900	1725
30130301	CS2	2900	1857
30130301	CS3	2900	1594
30130301	ZG1	4755	506
30130301	CX1	4889	511
11110101	PB1	1882	2362
11110101	S1	1901	1612
11110101	B101	1588	1994
11110101	B102	2218	1992
11110101	B103	1896	1788
11110101	B201	2692	1879
11110101	B202	2689	1465
11110101	B111	1567	1205
11110101	B112	2225	1202
11110101	B113	1898	1432
11110101	B211	1031	1909
11110101	B212	1025	1536
11110101	Ready	4823	508
11110101	S2	2260	1695
11110101	S3	1421	1698
31150102	PB1	1534	1689
31150102	S1	1866	1689
31150102	B101	2043	1507
31150102	B102	2047	1878
31150102	B103	2181	1770
31150102	B104	2185	1594
